country_name;regime_type;election_date;election_year;party_name_english;party_name;party_name_short;vote_share;seats;seats_total;far_right;farright_start;farright_end;farright_startnobl;farright_endnobl;in_parliament
Netherlands;Full democracy;1998-05-06;1998.0;Political Reformed Party;;;1.78;3.0;150.0;not far-right;;;;;
Netherlands;Full democracy;1998-05-06;1998.0;Reformed Political League;;;1.26;2.0;150.0;not far-right;;;;;
Netherlands;Full democracy;1998-05-06;1998.0;Centre Democrats;Centrum Democraten;CD;0.61;0.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Hungary;Flawed democracy;1994-05-29;1994.0;Entrepreneurs' Party;;;0.6;1.0;386.0;not far-right;;;;;
Hungary;Flawed democracy;2006-04-09;2006.0;Fidesz;Fidesz;Fidesz;42.0;;386.0;not far-right;2010.0;2100.0;2010.0;2100.0;1.0
Hungary;Flawed democracy;2010-04-25;2010.0;Fidesz;Fidesz;Fidesz;52.73;;386.0;far-right;2010.0;2100.0;2010.0;2100.0;1.0
Hungary;Flawed democracy;2014-04-06;2014.0;Fidesz;Fidesz;Fidesz;44.87;;199.0;far-right;2010.0;2100.0;2010.0;2100.0;1.0
Hungary;Flawed democracy;2018-04-08;2018.0;Fidesz;Fidesz;Fidesz;49.28;;199.0;far-right;2010.0;2100.0;2010.0;2100.0;1.0
Hungary;Flawed democracy;2022-04-03;2022.0;Fidesz;Fidesz;Fidesz;54.13;;199.0;far-right;2010.0;2100.0;2010.0;2100.0;1.0
Hungary;Flawed democracy;2026-04-12;2026.0;Fidesz;Fidesz;Fidesz;38.61;52.0;199.0;far-right;2010.0;2100.0;2010.0;2100.0;1.0
Hungary;Flawed democracy;1990-04-08;1990.0;Fidesz;Fidesz;Fidesz;9.0;22.0;386.0;not far-right;2010.0;2100.0;2010.0;2100.0;1.0
Hungary;Flawed democracy;1994-05-29;1994.0;Fidesz;Fidesz;Fidesz;7.0;20.0;386.0;not far-right;2010.0;2100.0;2010.0;2100.0;1.0
Czech Republic;Full democracy;1998-06-20;1998.0;Czech Social Democratic Party;;;32.31;74.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;1998-06-20;1998.0;Civic Democratic Party;;;27.74;63.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;1998-06-20;1998.0;Communist Party of Bohemia and Moravia;Komunistická strana Cech a Moravy;KSCM;11.03;24.0;200.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Czech Republic;Full democracy;1998-06-20;1998.0;Christian Democratic Union -- People's Party;;;9.0;20.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;1998-06-20;1998.0;Freedom Union;;;8.6;19.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;1998-06-20;1998.0;Pensioners for a Secure Living;;;3.06;0.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;1998-06-20;1998.0;Democratic Union;;;1.45;0.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;1998-06-20;1998.0;Rally for the Republic - Republican Party of Czechoslovakia;Sdruzení pro republiku – Republikánská strana Ceskoslovenska;SPR-RSC;3.9;0.0;200.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Czech Republic;Full democracy;1998-06-20;1998.0;Green Party;;;1.12;0.0;200.0;not far-right;;;;;
Malta;Flawed democracy;1998-09-05;1998.0;Nationalist Party;;;51.81;35.0;65.0;not far-right;;;;;
Malta;Flawed democracy;1998-09-05;1998.0;Malta Labour Party;;;46.97;30.0;65.0;not far-right;;;;;
Malta;Flawed democracy;1998-09-05;1998.0;Democratic Alternative;;;1.21;0.0;65.0;not far-right;;;;;
Sweden;Full democracy;1998-09-20;1998.0;Social Democrats;;;36.38;131.0;349.0;not far-right;;;;;
Sweden;Full democracy;1998-09-20;1998.0;Moderate Party;;;22.9;82.0;349.0;not far-right;;;;;
Sweden;Full democracy;1998-09-20;1998.0;Left Party;Vänsterpartiet;V;11.99;43.0;349.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Sweden;Full democracy;1998-09-20;1998.0;Christian Democrats;;;11.76;42.0;349.0;not far-right;;;;;
Sweden;Full democracy;1998-09-20;1998.0;Centre Party;;;5.12;18.0;349.0;not far-right;;;;;
Sweden;Full democracy;1998-09-20;1998.0;People's Party;;;4.71;17.0;349.0;not far-right;;;;;
Sweden;Full democracy;1998-09-20;1998.0;Greens;;;4.49;16.0;349.0;not far-right;;;;;
Sweden;Full democracy;1998-09-20;1998.0;Swedish Senior Citizen Interest Party;;;1.0;0.0;349.0;not far-right;;;;;
Slovakia;Flawed democracy;1998-09-26;1998.0;Movement for a Democratic Slovakia;Hnutie za Demokratické Slovensko;HZDS / ĽS-HZDS;27.0;43.0;150.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Slovakia;Flawed democracy;1998-09-26;1998.0;Slovak Democratic Coalition;;;26.33;42.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;1998-09-26;1998.0;Party of the Democratic Left;;;14.66;23.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;1998-09-26;1998.0;Hungarian Coalition;;;9.12;15.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;1998-09-26;1998.0;Slovak National Party;Slovenská Národná Strana;SNS;9.07;14.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Slovakia;Flawed democracy;1998-09-26;1998.0;Party of Civic Understanding;Strana Obcianskeho Porozumenia;SOP;8.01;13.0;150.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Slovakia;Flawed democracy;1998-09-26;1998.0;Communist Party of Slovakia;Komunistická Strana Slovenska;KSS;2.79;0.0;150.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Slovakia;Flawed democracy;1998-09-26;1998.0;Association of Workers of Slovakia;;;1.3;0.0;150.0;not far-right;;;;;
Germany;Full democracy;1998-09-27;1998.0;Social Democratic Party of Germany;;;40.9;298.0;669.0;not far-right;;;;;
Germany;Full democracy;1998-09-27;1998.0;Christian Democratic Union;;;28.4;198.0;669.0;not far-right;;;;;
Germany;Full democracy;1998-09-27;1998.0;Alliance 90 / Greens;;;6.7;47.0;669.0;not far-right;;;;;
Germany;Full democracy;1998-09-27;1998.0;Christian Social Union;;;6.7;47.0;669.0;not far-right;;;;;
Germany;Full democracy;1998-09-27;1998.0;Free Democratic Party;;;6.2;43.0;669.0;not far-right;;;;;
Germany;Full democracy;1998-09-27;1998.0;PDS | The Left;;;5.1;36.0;669.0;not far-right;;;;;
Germany;Full democracy;1998-09-27;1998.0;German People's Union;;;1.2;0.0;669.0;not far-right;;;;;
Germany;Full democracy;1998-09-27;1998.0;Republicans;Republikaner;Republikaner;1.8;0.0;669.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Latvia;Flawed democracy;1998-10-03;1998.0;People's Party;;;21.19;24.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1998-10-03;1998.0;Latvian Way;;;18.05;21.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1998-10-03;1998.0;National Alliance;Nacionālā Apvienība;;14.65;17.0;100.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Latvia;Flawed democracy;1998-10-03;1998.0;National Harmony Party;;;14.12;16.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1998-10-03;1998.0;Latvian Social Democratic Workers' Party;;;12.81;14.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1998-10-03;1998.0;New Era Party;;;7.31;8.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1998-10-03;1998.0;Latvian Green Party;;;2.29;0.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1998-10-03;1998.0;Farmers Union of Latvia;;;2.47;0.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1998-10-03;1998.0;Democratic Party Saimnieks;;;1.6;0.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;1998-10-03;1998.0;People's Movement for Latvia (Siegerist Party);;;1.73;0.0;100.0;not far-right;;;;;
Estonia;Full democracy;1999-03-07;1999.0;Estonian Centre Party;Eesti Keskerakond;EK;23.41;28.0;101.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Estonia;Full democracy;1999-03-07;1999.0;Estonian Reform Party;;;15.92;18.0;101.0;not far-right;;;;;
Estonia;Full democracy;1999-03-07;1999.0;Pro Patria Union;;;16.09;18.0;101.0;not far-right;;;;;
Estonia;Full democracy;1999-03-07;1999.0;Social Democratic Party | Moderates;;;15.21;17.0;101.0;not far-right;;;;;
Estonia;Full democracy;1999-03-07;1999.0;Estonian Coalition Party;;;7.58;7.0;101.0;not far-right;;;;;
Estonia;Full democracy;1999-03-07;1999.0;Conservative People’s Party of Estonia;Eesti Konservatiivne Rahvaerakond;EKRE;7.27;7.0;101.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Estonia;Full democracy;1999-03-07;1999.0;Constitution Party -- Estonian United People's Party;;;6.13;6.0;101.0;not far-right;;;;;
Estonia;Full democracy;1999-03-07;1999.0;Estonian Christian Democrats;;;2.43;0.0;101.0;not far-right;;;;;
Estonia;Full democracy;1999-03-07;1999.0;Russian Party in Estonia;;;2.03;0.0;101.0;not far-right;;;;;
Estonia;Full democracy;1999-03-07;1999.0;Estonian Blue Party -- Democrats;;;1.6;;101.0;not far-right;;;;;
Finland;Full democracy;1999-03-21;1999.0;Social Democratic Party of Finland;;;22.9;51.0;200.0;not far-right;;;;;
Finland;Full democracy;1999-03-21;1999.0;Centre Party;;;22.4;48.0;200.0;not far-right;;;;;
Finland;Full democracy;1999-03-21;1999.0;National Coalition Party;;;21.0;46.0;200.0;not far-right;;;;;
Finland;Full democracy;1999-03-21;1999.0;Left Alliance;Demokraattinen Liitto | Vasemmistoliitto;VAS;10.9;20.0;200.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Finland;Full democracy;1999-03-21;1999.0;Swedish People's Party;;;5.1;11.0;200.0;not far-right;;;;;
Finland;Full democracy;1999-03-21;1999.0;Green League;;;7.3;11.0;200.0;not far-right;;;;;
Finland;Full democracy;1999-03-21;1999.0;Christian Democrats;;;4.2;10.0;200.0;not far-right;;;;;
Finland;Full democracy;1999-03-21;1999.0;Finns Party;Suomen Maaseudun Puolue | Perussuomalaiset;PS;1.0;1.0;200.0;far-right;1900.0;2100.0;2017.0;2100.0;1.0
Finland;Full democracy;1999-03-21;1999.0;Aland Coalition;;;0.4;1.0;200.0;not far-right;;;;;
Finland;Full democracy;1999-03-21;1999.0;Reform Group;;;1.1;1.0;200.0;not far-right;;;;;
Finland;Full democracy;1999-03-21;1999.0;Young Finns;;;1.0;0.0;200.0;not far-right;;;;;
Belgium;Flawed democracy;1999-06-13;1999.0;Party of Liberty and Progress | Flemish Liberals and Democrats;;;14.3;23.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;1999-06-13;1999.0;Flemish Christian Peoples Party | Christian Democrats & Flemish;;;14.09;22.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;1999-06-13;1999.0;Socialist Party (Netherlands) [Francophone];;;10.16;19.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;1999-06-13;1999.0;Liberal Reformist Party;;;10.14;18.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;1999-06-13;1999.0;Flemish Interest;Vlaams Belang;VB;9.87;15.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Belgium;Flawed democracy;1999-06-13;1999.0;Socialist Party (Netherlands);;;9.55;14.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;1999-06-13;1999.0;Confederated ecologists for the organisation of original struggles;;;7.3;11.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;1999-06-13;1999.0;Francophone Christian Social Party -- Humanist Democratic Centre;;;5.88;10.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;1999-06-13;1999.0;Agalev -- Green;;;6.99;9.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;1999-06-13;1999.0;People's Union;;;5.56;8.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;1999-06-13;1999.0;National Front;Front National;FN;1.45;1.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Belgium;Flawed democracy;1999-06-13;1999.0;Alive;;;2.1;0.0;150.0;not far-right;;;;;
Luxembourg;Full democracy;1999-06-13;1999.0;Christian Social People's Party;;;29.72;19.0;60.0;not far-right;;;;;
Luxembourg;Full democracy;1999-06-13;1999.0;Democratic Party;;;21.59;15.0;60.0;not far-right;;;;;
Luxembourg;Full democracy;1999-06-13;1999.0;Luxembourg Socialist Workers' Party;;;23.74;13.0;60.0;not far-right;;;;;
Luxembourg;Full democracy;1999-06-13;1999.0;Action Committee Pensions | Alternative Democratic Reform Party;;;10.36;7.0;60.0;not far-right;;;;;
Luxembourg;Full democracy;1999-06-13;1999.0;The Greens;;;9.1;5.0;60.0;not far-right;;;;;
Luxembourg;Full democracy;1999-06-13;1999.0;The Left;Déi Lénk ;Dei Lenk;3.76;1.0;60.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Luxembourg;Full democracy;1999-06-13;1999.0;Green Left Ecological Initiative;;;1.09;0.0;60.0;not far-right;;;;;
Austria;Full democracy;1999-10-03;1999.0;Social Democratic Party of Austria;;;33.2;65.0;183.0;not far-right;;;;;
Austria;Full democracy;1999-10-03;1999.0;Austrian People's Party;;;26.9;52.0;183.0;not far-right;;;;;
Austria;Full democracy;1999-10-03;1999.0;Freedom Party of Austria;Freiheitliche Partei Österreichs;FPÖ;26.9;52.0;183.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Austria;Full democracy;1999-10-03;1999.0;The Greens -- The Green Alternative;;;7.4;14.0;183.0;not far-right;;;;;
Austria;Full democracy;1999-10-03;1999.0;The Independents -- Lugner's List;;;1.0;0.0;183.0;not far-right;;;;;
Austria;Full democracy;1999-10-03;1999.0;Liberal Forum;;;3.7;0.0;183.0;not far-right;;;;;
Portugal;Full democracy;1999-10-10;1999.0;Socialist Party (Netherlands);;;44.96;115.0;230.0;not far-right;;;;;
Portugal;Full democracy;1999-10-10;1999.0;Social Democratic Party;;;32.98;81.0;230.0;not far-right;;;;;
Portugal;Full democracy;1999-10-10;1999.0;Democratic and Social Centre -- People's Party;;;8.51;15.0;230.0;not far-right;;;;;
Portugal;Full democracy;1999-10-10;1999.0;Portuguese Communist Party;Partido Comunista Português;PCP;;15.0;230.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Portugal;Full democracy;1999-10-10;1999.0;Bloc of the Left;;;2.49;2.0;230.0;not far-right;;;;;
Portugal;Full democracy;1999-10-10;1999.0;Ecology Party -- Greens;;;;2.0;230.0;not far-right;;;;;
Portugal;Full democracy;1999-10-10;1999.0;Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat;;;0.75;0.0;230.0;not far-right;;;;;
Portugal;Full democracy;1999-10-10;1999.0;Unified Democratic Coalition;;;9.18;;230.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;Croatian Democratic Union;Hrvatska Demokratska Zajednica;HDZ;24.4;46.0;151.0;far-right;1900.0;2000.0;1900.0;2000.0;1.0
Croatia;Flawed democracy;2000-01-03;2000.0;Social Democratic Party of Croatia;;;40.8;44.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;Croatian Social Liberal Party;;;;24.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;Croatian Peasant Party;;;15.6;17.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;Croatian Party of Rights;Hrvatska Stranka Prava;HSP;5.3;5.0;151.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Croatia;Flawed democracy;2000-01-03;2000.0;Istrian Democratic Assembly;;;;4.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;no party affiliation;;;0.7;3.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;Alliance of Primorje-Gorski;;;;2.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;Croatian People's Party -- Liberal Democrats;;;;2.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;Liberal Party;;;;2.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;one seat;;;;1.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;ethnic;;;;1.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;Croatian Party of Right of 1861;;;1.1;0.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;Croatian Party of Pensioners;;;1.9;0.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;Croatian Peasant's People's Party;;;1.4;0.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2000-01-03;2000.0;Croatian People's Party;;;1.4;0.0;151.0;not far-right;;;;;
Spain;Full democracy;2000-03-12;2000.0;People's Alliance-Party;;;45.24;183.0;350.0;not far-right;;;;;
Spain;Full democracy;2000-03-12;2000.0;Spanish Socialist Workers Party;;;34.71;125.0;350.0;not far-right;;;;;
Spain;Full democracy;2000-03-12;2000.0;Convergence and Union;;;4.25;15.0;350.0;not far-right;;;;;
Spain;Full democracy;2000-03-12;2000.0;United Left;Izquierda Unida;IU;5.54;8.0;350.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Spain;Full democracy;2000-03-12;2000.0;Basque Nationalist Party;;;1.55;7.0;350.0;not far-right;;;;;
Spain;Full democracy;2000-03-12;2000.0;Canary Coalition;;;1.09;4.0;350.0;not far-right;;;;;
Spain;Full democracy;2000-03-12;2000.0;Galician Nationalist Bloc;Bloque Nacionalista Galego;BNG;1.34;3.0;350.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Spain;Full democracy;2000-03-12;2000.0;Aragonese Council;;;0.33;1.0;350.0;not far-right;;;;;
Spain;Full democracy;2000-03-12;2000.0;Republican Left of Catalonia;;;0.85;1.0;350.0;not far-right;;;;;
Spain;Full democracy;2000-03-12;2000.0;Andalusian Party;;;0.9;1.0;350.0;not far-right;;;;;
Spain;Full democracy;2000-03-12;2000.0;Basque Solidarity;;;0.44;1.0;350.0;not far-right;;;;;
Spain;Full democracy;2000-03-12;2000.0;Initiative for Catalonia Greens;;;0.52;1.0;350.0;not far-right;;;;;
Spain;Full democracy;2000-03-12;2000.0;no seat;;;0.32;0.0;350.0;not far-right;;;;;
Greece;Full democracy;2000-04-09;2000.0;Panhellenic Socialist Movement;;;43.79;158.0;300.0;not far-right;;;;;
Greece;Full democracy;2000-04-09;2000.0;New Democracy;;;42.74;125.0;300.0;not far-right;;;;;
Greece;Full democracy;2000-04-09;2000.0;Communist Party of Greece;;;5.52;11.0;300.0;not far-right;;;;;
Greece;Full democracy;2000-04-09;2000.0;Coalition of the Left;;;3.2;6.0;300.0;not far-right;;;;;
Greece;Full democracy;2000-04-09;2000.0;Democratic Social Movement;Dimokratiko Koinoniko Kinima;DIKKI;2.69;0.0;300.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Lithuania;Flawed democracy;2000-10-08;2000.0;Liberal and Centre Union;;;17.25;34.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;New Union (Social Liberals);;;19.64;29.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Democratic Labour Party of Lithuania;;;31.08;26.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Lithuanian Social Democratic Party -- 1989;;;;19.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Homeland Union;;;8.62;9.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Lithuanian Peasant Party;;;4.08;4.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;no party affiliation;;;;3.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Lithuanian Womens Party -- New Democratic Party;;;;3.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Lithuanian Russian Union;;;;3.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Centre Union of Lithuania;;;2.86;2.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Election Action of Lithuania's Poles;;;1.95;2.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Lithuanian Christian Democrats;;;3.07;2.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;one seat;;;;1.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Christian Democratic Union;;;4.19;1.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Lithuanian Liberty Union;;;1.27;1.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;Young Lithuania;Jaunoji Lietuva;JL;1.15;1.0;141.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Lithuania;Flawed democracy;2000-10-08;2000.0;Christian Conservative Social Union;;;2.01;1.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2000-10-08;2000.0;"Peoples Union ""For Just Lithuania""";;;1.47;0.0;141.0;not far-right;;;;;
Slovenia;Flawed democracy;2000-10-15;2000.0;Liberal Democracy of Slovenia;;;36.26;34.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2000-10-15;2000.0;Slovenian Democratic Party;Slovenska Demokratska Stranka;SDS;15.81;14.0;90.0;not far-right;2015.0;2100.0;2015.0;2100.0;1.0
Slovenia;Flawed democracy;2000-10-15;2000.0;United List -- Social Democrats;;;12.08;11.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2000-10-15;2000.0;Slovenian People's Party;;;9.54;9.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2000-10-15;2000.0;New Slovenia – Christian Democrats;Nova Slovenija – Krščanski Demokrati;N.Si;8.66;8.0;90.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Slovenia;Flawed democracy;2000-10-15;2000.0;Youth Party of Slovenia;;;4.34;4.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2000-10-15;2000.0;Democratic Party of Pensioners of Slovenia;;;5.17;4.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2000-10-15;2000.0;Slovenian National Party;Slovenska Nacionalna Stranka;SNS;4.39;4.0;90.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Slovenia;Flawed democracy;2000-10-15;2000.0;Hungarian national community;;;;1.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2000-10-15;2000.0;Italian national community;;;;1.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2000-10-15;2000.0;Greens of Slovenia;;;0.9;0.0;90.0;not far-right;;;;;
Italy;Flawed democracy;2001-05-13;2001.0;Go Italy -- The People of Freedom;;;29.43;194.0;630.0;not far-right;;;;;
Italy;Flawed democracy;2001-05-13;2001.0;Democrats of the Left;;;16.57;136.0;630.0;not far-right;;;;;
Italy;Flawed democracy;2001-05-13;2001.0;National Alliance;Alleanza Nazionale;AN;12.02;99.0;630.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Italy;Flawed democracy;2001-05-13;2001.0;Democracy is Freedom -- The Daisy;;;14.52;83.0;630.0;not far-right;;;;;
