country_name_short;country_name;election_type;election_date;vote_share;seats;seats_total;party_name_short_x;party_name_x;party_name_english;left_right;country_id;election_id;previous_parliament_election_id;previous_cabinet_id;party_id;party_name_y;party_name_short_y;farright;farright_start;farright_end;parlgov_id;far_right;election_year
NLD;Netherlands;parliament;2010-06-09;3.24;5.0;150.0;CU;ChristenUnie;ChristianUnion;6.1732;8.0;530.0;578.0;652.0;1206.0;;;;;;;non far-right;2010
NLD;Netherlands;parliament;2010-06-09;6.67;10.0;150.0;GL;GroenLinks;GreenLeft;2.0454;8.0;530.0;578.0;652.0;756.0;;;;;;;non far-right;2010
NLD;Netherlands;parliament;2010-06-09;9.82;15.0;150.0;SP;Socialistiese Partij;Socialist Party;1.3682;8.0;530.0;578.0;652.0;357.0;Socialistiese Partij;SP;0.0;2100.0;2100.0;357.0;non far-right;2010
NLD;Netherlands;parliament;2010-06-09;6.95;10.0;150.0;D66;Democraten 66;Democrats 66;4.5066;8.0;530.0;578.0;652.0;345.0;;;;;;;non far-right;2010
NLD;Netherlands;parliament;2010-06-09;15.45;24.0;150.0;PVV;Partij voor de Vrijheid;Party for Freedom;8.8;8.0;530.0;578.0;652.0;1501.0;Partij voor de Vrijheid;PVV;1.0;1900.0;2100.0;1501.0;far-right;2010
NLD;Netherlands;parliament;2010-06-09;19.63;30.0;150.0;PvdA;Partij van de Arbeid;Labour Party;3.6118;8.0;530.0;578.0;652.0;742.0;;;;;;;non far-right;2010
NLD;Netherlands;parliament;2010-06-09;20.49;31.0;150.0;VVD;Volkspartij voor Vrijheid en Democratie;People's Party for Freedom and Democracy;7.3482;8.0;530.0;578.0;652.0;1409.0;;;;;;;non far-right;2010
NLD;Netherlands;parliament;2010-06-09;13.61;21.0;150.0;CDA;Christen Democratisch Appèl;Christian Democratic Appeal;5.9376;8.0;530.0;578.0;652.0;235.0;;;;;;;non far-right;2010
SVK;Slovakia;parliament;2010-06-12;8.12;10.0;150.0;MH;Most-Híd;Most-Hid;7.4;1.0;524.0;192.0;269.0;1620.0;;;;;;;non far-right;2010
SVK;Slovakia;parliament;2010-06-12;15.42;28.0;150.0;SDKU-DS;Slovenská demokratická a kresťanská únia – Demokratická strana;Slovak Democratic and Christian Union -- Democratic Party;7.3591;1.0;524.0;192.0;269.0;131.0;;;;;;;non far-right;2010
SVK;Slovakia;parliament;2010-06-12;34.79;62.0;150.0;Smer;Smer – sociálna demokracia;Direction -- Social Democracy;3.3799;1.0;524.0;192.0;269.0;220.0;Smer – Slovenská Sociálna Demokracia;Smer;0.0;2100.0;2100.0;220.0;non far-right;2010
SVK;Slovakia;parliament;2010-06-12;4.33;0.0;150.0;MK;Maďarskej koalície – Magyar koalíció;Hungarian Coalition;6.5005;1.0;524.0;192.0;269.0;559.0;;;;;;;non far-right;2010
SVK;Slovakia;parliament;2010-06-12;1.33;0.0;150.0;LsNS;Ľudová strana Naše Slovensko;People's Party Our Slovakia;8.7;1.0;524.0;192.0;269.0;586.0;Kotlebovci – Ludová Strana Naše Slovensko;L'SNS;1.0;1900.0;2100.0;586.0;far-right;2010
SVK;Slovakia;parliament;2010-06-12;4.32;0.0;150.0;HZDS;Hnutie za demokratické Slovensko;Movement for a Democratic Slovakia;4.8914;1.0;524.0;192.0;269.0;1142.0;Hnutie za Demokratické Slovensko;HZDS / ĽS-HZDS;0.0;2100.0;2100.0;1142.0;non far-right;2010
SVK;Slovakia;parliament;2010-06-12;2.41;0.0;150.0;SDL-05;Strana demokratickej ľavice – 2005;Party of the Democratic Left -- 2005;3.3;1.0;524.0;192.0;269.0;2317.0;;;;;;;non far-right;2010
SVK;Slovakia;parliament;2010-06-12;5.07;9.0;150.0;SNS;Slovenská národná strana;Slovak National Party;7.0198;1.0;524.0;192.0;269.0;1072.0;Slovenská Národná Strana;SNS;1.0;1900.0;2100.0;1072.0;far-right;2010
SVK;Slovakia;parliament;2010-06-12;;4.0;150.0;OLaNO;Obyčajní ľudia a nezávislé osobnosti;Ordinary People and Independent;7.4;1.0;524.0;192.0;269.0;1759.0;Hnutie Slovensko;Hnutie Slovensko;0.0;2100.0;2100.0;1759.0;non far-right;2010
SVK;Slovakia;parliament;2010-06-12;;4.0;150.0;OKS;Obcianska konzervatívna strana;Civic Conservative Party;8.4211;1.0;524.0;192.0;269.0;1645.0;;;;;;;non far-right;2010
SVK;Slovakia;parliament;2010-06-12;8.52;15.0;150.0;KDH;Kresťanskodemokratické hnutie;Christian Democratic Movement;7.1082;1.0;524.0;192.0;269.0;1432.0;;;;;;;non far-right;2010
SVK;Slovakia;parliament;2010-06-12;12.14;18.0;150.0;SaS;Sloboda a solidarita;Freedom and Solidarity;6.0;1.0;524.0;192.0;269.0;1460.0;;;;;;;non far-right;2010
BEL;Belgium;parliament;2010-06-13;10.85;17.0;150.0;CVP|CD&V;Christelijke Volkspartij | Christen-Democratisch en Vlaams;Flemish Christian Peoples Party | Christian Democrats & Flemish;5.7667;64.0;486.0;401.0;431.0;723.0;;;;;;;non far-right;2010
BEL;Belgium;parliament;2010-06-13;4.38;5.0;150.0;AGL-Gr;Agalev – Groen;Agalev -- Green;2.5762;64.0;486.0;401.0;431.0;1594.0;;;;;;;non far-right;2010
BEL;Belgium;parliament;2010-06-13;4.8;8.0;150.0;Ecolo;Écologistes Confédérés pour l'organisation de luttes originales;Confederated ecologists for the organisation of original struggles;2.641;64.0;486.0;401.0;431.0;161.0;;;;;;;non far-right;2010
BEL;Belgium;parliament;2010-06-13;5.52;9.0;150.0;PSC-CDH;Parti Social Chrétien – Centre Democrate Humaniste;Francophone Christian Social Party -- Humanist Democratic Centre;5.4974;64.0;486.0;401.0;431.0;1192.0;;;;;;;non far-right;2010
BEL;Belgium;parliament;2010-06-13;1.55;0.0;150.0;PA-PTB;Partij van de Arbeid – Parti du Travail de Belgique;Workers' Party of Belgium;1.3;64.0;486.0;401.0;431.0;256.0;Partij van de Arbeid – Parti du Travail;PVDA/PTB;0.0;2100.0;2100.0;256.0;non far-right;2010
BEL;Belgium;parliament;2010-06-13;7.76;12.0;150.0;VB;Vlaams Blok | Vlaams Belang;Flemish Block | Flemish Interest;9.6622;64.0;486.0;401.0;431.0;993.0;Vlaams Belang;VB;1.0;1900.0;2100.0;993.0;far-right;2010
BEL;Belgium;parliament;2010-06-13;9.24;13.0;150.0;SP;Socialistische Partij;Socialist Party;3.2459;64.0;486.0;401.0;431.0;1029.0;;;;;;;non far-right;2010
BEL;Belgium;parliament;2010-06-13;2.31;1.0;150.0;LD|LDD;Lijst Dedecker | Libertair, Direct, Democratisch;List Dedecker | Libertarian, Direct, Democratic;6.0;64.0;486.0;401.0;431.0;221.0;Lijst Dedecker;LDD;0.0;2100.0;2100.0;221.0;non far-right;2010
BEL;Belgium;parliament;2010-06-13;1.29;1.0;150.0;Pp;Parti populaire;People's Party;7.4;64.0;486.0;401.0;431.0;438.0;Parti populaire;PP;1.0;1900.0;2100.0;438.0;far-right;2010
BEL;Belgium;parliament;2010-06-13;9.28;18.0;150.0;MR;Mouvement Réformateur;Reformist Movement;6.6889;64.0;486.0;401.0;431.0;915.0;;;;;;;non far-right;2010
BEL;Belgium;parliament;2010-06-13;13.7;26.0;150.0;PS;Parti Socialiste;Socialist Party [Francophone];2.9307;64.0;486.0;401.0;431.0;1378.0;;;;;;;non far-right;2010
BEL;Belgium;parliament;2010-06-13;17.4;27.0;150.0;N-VA;Nieuw-Vlaamse Alliantie;New Flemish Alliance;6.5321;64.0;486.0;401.0;431.0;501.0;Nieuw-Vlaamse Alliantie;N-VA;1.0;2019.0;2025.0;501.0;non far-right;2010
BEL;Belgium;parliament;2010-06-13;8.64;13.0;150.0;PVV|VLD;Partij voor Vrijheid en Vooruitgang | Vlaamse Liberalen en Democraten;Party of Liberty and Progress | Flemish Liberals and Democrats;7.0053;64.0;486.0;401.0;431.0;1110.0;;;;;;;non far-right;2010
SWE;Sweden;parliament;2010-09-19;0.65;0.0;349.0;Pi;Piratpartiet;Pirate Party;;35.0;512.0;629.0;475.0;721.0;;;;;;;non far-right;2010
SWE;Sweden;parliament;2010-09-19;6.56;23.0;349.0;C;Centerpartiet;Centre Party;5.8084;35.0;512.0;629.0;475.0;1461.0;;;;;;;non far-right;2010
SWE;Sweden;parliament;2010-09-19;5.6;19.0;349.0;V;Vänsterpartiet (kommunisterna);Left Party (Communists);1.5464;35.0;512.0;629.0;475.0;882.0;Vänsterpartiet;V;0.0;2100.0;2100.0;882.0;non far-right;2010
SWE;Sweden;parliament;2010-09-19;30.66;112.0;349.0;SAP;Socialdemokraterna;Social Democrats;3.4447;35.0;512.0;629.0;475.0;904.0;;;;;;;non far-right;2010
SWE;Sweden;parliament;2010-09-19;30.06;107.0;349.0;M;Moderaterna;Moderate Party;7.8907;35.0;512.0;629.0;475.0;657.0;;;;;;;non far-right;2010
SWE;Sweden;parliament;2010-09-19;7.34;25.0;349.0;MP;Miljöpartiet de Gröna;Greens;3.3789;35.0;512.0;629.0;475.0;1154.0;;;;;;;non far-right;2010
SWE;Sweden;parliament;2010-09-19;7.06;24.0;349.0;FP;Folkpartiet;People's Party;6.2906;35.0;512.0;629.0;475.0;892.0;;;;;;;non far-right;2010
SWE;Sweden;parliament;2010-09-19;5.7;20.0;349.0;SD;Sverigedemokraterna;Sweden Democrats;8.7;35.0;512.0;629.0;475.0;1546.0;Sverigedemokraterna;SD;1.0;1900.0;2100.0;1546.0;far-right;2010
SWE;Sweden;parliament;2010-09-19;5.6;19.0;349.0;KD;Kristdemokraterna;Christian Democrats;7.195;35.0;512.0;629.0;475.0;282.0;;;;;;;non far-right;2010
LVA;Latvia;parliament;2010-10-02;7.84;8.0;100.0;NA/TB/LNNK;Nacionālā apvienība / Tēvzemei un Brīvībai / LNNK;National Alliance / For Fatherland and Freedom / LNNK;8.2588;55.0;690.0;52.0;519.0;521.0;Nacionālā Apvienība;;1.0;1900.0;2100.0;521.0;far-right;2010
LVA;Latvia;parliament;2010-10-02;7.82;8.0;100.0;PLL;Par Labu Latviju!;For a Good Latvia;7.4;55.0;690.0;52.0;519.0;1667.0;;;;;;;non far-right;2010
LVA;Latvia;parliament;2010-10-02;1.47;0.0;100.0;PCTVL;Par cilvēka tiesībām vienotā Latvijā;For Human Rights in a United Latvia;1.25;55.0;690.0;52.0;519.0;1520.0;;;;;;;non far-right;2010
LVA;Latvia;parliament;2010-10-02;26.61;29.0;100.0;S;Saskaņas;Harmony;3.0;55.0;690.0;52.0;519.0;1100.0;;;;;;;non far-right;2010
LVA;Latvia;parliament;2010-10-02;31.9;33.0;100.0;V;Vienotība;Unity;7.4;55.0;690.0;52.0;519.0;1666.0;;;;;;;non far-right;2010
LVA;Latvia;parliament;2010-10-02;20.11;22.0;100.0;ZZS;Zaļo un Zemnieku savienība;Green and Farmers' Union;5.2632;55.0;690.0;52.0;519.0;466.0;;;;;;;non far-right;2010
IRL;Ireland;parliament;2011-02-25;1.85;0.0;166.0;Green;Green Party  – Comhaontas Glas;Green Party;2.435;37.0;698.0;190.0;173.0;1573.0;;;;;;;non far-right;2011
IRL;Ireland;parliament;2011-02-25;36.1;76.0;166.0;FG;Fine Gael;Fine Gael (Family of the Irish);6.4372;37.0;698.0;190.0;173.0;1393.0;;;;;;;non far-right;2011
IRL;Ireland;parliament;2011-02-25;19.45;37.0;166.0;Lab;Labour Party;Labour Party;3.6252;37.0;698.0;190.0;173.0;318.0;;;;;;;non far-right;2011
IRL;Ireland;parliament;2011-02-25;17.45;20.0;166.0;FF;Fianna Fáil;Fianna Fail;6.0713;37.0;698.0;190.0;173.0;280.0;;;;;;;non far-right;2011
IRL;Ireland;parliament;2011-02-25;12.17;14.0;166.0;none;no party affiliation;no party affiliation;;37.0;698.0;190.0;173.0;30.0;;;;;;;non far-right;2011
IRL;Ireland;parliament;2011-02-25;9.94;14.0;166.0;SF;Sinn Féin;Sinn Fein;2.7935;37.0;698.0;190.0;173.0;2217.0;Sinn Féin;SF;0.0;2100.0;2100.0;2217.0;non far-right;2011
IRL;Ireland;parliament;2011-02-25;1.21;2.0;166.0;SP;Socialist Party;Socialist Party;1.3;37.0;698.0;190.0;173.0;1014.0;Socialist Party;SP;0.0;2100.0;2100.0;1014.0;non far-right;2011
IRL;Ireland;parliament;2011-02-25;0.97;2.0;166.0;PBPA;People Before Profit Alliance;People Before Profit Alliance;1.3;37.0;698.0;190.0;173.0;1804.0;;;;;;;non far-right;2011
IRL;Ireland;parliament;2011-02-25;0.5;1.0;166.0;one-seat;one seat;one seat;;37.0;698.0;190.0;173.0;2298.0;;;;;;;non far-right;2011
EST;Estonia;parliament;2011-03-06;23.3;26.0;101.0;EK;Eesti Keskerakond;Estonian Centre Party;3.9562;75.0;699.0;83.0;902.0;1137.0;Eesti Keskerakond;EK;0.0;2100.0;2100.0;1137.0;non far-right;2011
EST;Estonia;parliament;2011-03-06;28.6;33.0;101.0;ERe;Eesti Reformierakond;Estonian Reform Party;7.8969;75.0;699.0;83.0;902.0;113.0;;;;;;;non far-right;2011
EST;Estonia;parliament;2011-03-06;17.1;19.0;101.0;SDE|M;Sotsiaaldemokraatlik Erakond | Mõõdukad;Social Democratic Party | Moderates;4.1915;75.0;699.0;83.0;902.0;1448.0;;;;;;;non far-right;2011
EST;Estonia;parliament;2011-03-06;2.1;0.0;101.0;ERa/EKR;Eestimaa Rahvalliit / Eesti Konservatiivne Rahvaerakond;People's Union of Estonia / Conservative People's Party;4.5812;75.0;699.0;83.0;902.0;417.0;Eesti Konservatiivne Rahvaerakond;EKRE;1.0;1900.0;2100.0;417.0;far-right;2011
EST;Estonia;parliament;2011-03-06;20.5;23.0;101.0;IRL;Erakond Isamaa ja Res Publica Liit;Pro Patria and Res Publica Union;8.4962;75.0;699.0;83.0;902.0;1597.0;;;;;;;non far-right;2011
EST;Estonia;parliament;2011-03-06;3.8;0.0;101.0;EER;Erakond Eestimaa Rohelised;Estonian Greens;2.5;75.0;699.0;83.0;902.0;219.0;;;;;;;non far-right;2011
FIN;Finland;parliament;2011-04-17;0.2;1.0;200.0;AS;Åländsk Samling;Aland Coalition;;67.0;700.0;314.0;383.0;66.0;;;;;;;non far-right;2011
FIN;Finland;parliament;2011-04-17;0.5;0.0;200.0;Pi;Piraattipuolue;Pirate Party Finland;;67.0;700.0;314.0;383.0;2412.0;;;;;;;non far-right;2011
FIN;Finland;parliament;2011-04-17;4.0;6.0;200.0;KD;Kristillisdemokraatit – Kristdemokraterna;Christian Democrats;7.1884;67.0;700.0;314.0;383.0;1463.0;;;;;;;non far-right;2011
FIN;Finland;parliament;2011-04-17;8.1;14.0;200.0;DL|VAS;Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet;Democratic Union | Left Alliance;2.1843;67.0;700.0;314.0;383.0;1292.0;Demokraattinen Liitto | Vasemmistoliitto;VAS;0.0;2100.0;2100.0;1292.0;non far-right;2011
FIN;Finland;parliament;2011-04-17;15.8;35.0;200.0;KESK;Keskusta;Centre Party;5.8027;67.0;700.0;314.0;383.0;94.0;;;;;;;non far-right;2011
FIN;Finland;parliament;2011-04-17;19.1;39.0;200.0;SP|P;Suomen Puolue | Perussuomalaiset;Finnish Party | True Finns;6.6331;67.0;700.0;314.0;383.0;200.0;Suomen Maaseudun Puolue | Perussuomalaiset;PS;1.0;1900.0;2100.0;200.0;far-right;2011
FIN;Finland;parliament;2011-04-17;4.3;9.0;200.0;RKP-SFP;Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland;Swedish People's Party;6.3906;67.0;700.0;314.0;383.0;585.0;;;;;;;non far-right;2011
FIN;Finland;parliament;2011-04-17;7.3;10.0;200.0;VIHR;Vihreä Liitto – Gröna Förbundet;Green League;3.6465;67.0;700.0;314.0;383.0;1062.0;;;;;;;non far-right;2011
FIN;Finland;parliament;2011-04-17;20.4;44.0;200.0;KOK;Kansallinen Kokoomus – Samlingspartiet;National Coalition Party;7.2451;67.0;700.0;314.0;383.0;1118.0;;;;;;;non far-right;2011
FIN;Finland;parliament;2011-04-17;19.1;42.0;200.0;SSDP;Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti;Social Democratic Party of Finland;3.5595;67.0;700.0;314.0;383.0;395.0;;;;;;;non far-right;2011
CYP;Cyprus;parliament;2011-05-22;34.28;20.0;56.0;DISY;Dimokratikós Sinayermós;Democratic Rally;8.6842;51.0;701.0;556.0;908.0;1575.0;;;;;;;non far-right;2011
CYP;Cyprus;parliament;2011-05-22;32.67;19.0;56.0;AKEL;Anorthotikó Kómma Ergazómenou Laoú;Progressive Party of Working People;1.0526;51.0;701.0;556.0;908.0;572.0;Anorthotikó Kómma Ergazómenou Laoú;AKEL;0.0;2100.0;2100.0;572.0;non far-right;2011
CYP;Cyprus;parliament;2011-05-22;15.76;9.0;56.0;DIKO;Dimokratikó Kómma;Democratic Party;5.1316;51.0;701.0;556.0;908.0;851.0;;;;;;;non far-right;2011
CYP;Cyprus;parliament;2011-05-22;8.93;5.0;56.0;EDEK;Kinima Sosialdimokraton EDEK;Movement for Social Democracy EDEK;3.2895;51.0;701.0;556.0;908.0;945.0;;;;;;;non far-right;2011
CYP;Cyprus;parliament;2011-05-22;3.88;2.0;56.0;EK;Evropaiko Komma;European Party;6.0;51.0;701.0;556.0;908.0;491.0;EVROKO;EVROKO;1.0;1900.0;2100.0;491.0;far-right;2011
CYP;Cyprus;parliament;2011-05-22;1.08;0.0;56.0;ELAM;Ethniko Laiko Metopo;National Popular Front;8.7;51.0;701.0;556.0;908.0;1768.0;Ethniko Laiko Metopo;ELAM;1.0;1900.0;2100.0;1768.0;far-right;2011
CYP;Cyprus;parliament;2011-05-22;2.21;1.0;56.0;KOP;Kinima Oikologoi Perivallontistoi;Ecological and Environmental Movement;5.7895;51.0;701.0;556.0;908.0;1621.0;;;;;;;non far-right;2011
PRT;Portugal;parliament;2011-06-05;12.21;24.0;230.0;CDS-PP;Centro Democrático e Social – Partido Popular;Democratic and Social Centre -- People's Party;8.0222;63.0;702.0;405.0;858.0;251.0;;;;;;;non far-right;2011
PRT;Portugal;parliament;2011-06-05;8.23;16.0;230.0;CDU;Coligação Democrático Unitária;Unified Democratic Coalition;2.2233;63.0;702.0;405.0;858.0;1295.0;;;;;;;non far-right;2011
PRT;Portugal;parliament;2011-06-05;5.39;8.0;230.0;BE;Bloco de Esquerda;Bloc of the Left;1.6425;63.0;702.0;405.0;858.0;557.0;Bloco de Esquerda;BE;0.0;2100.0;2100.0;557.0;non far-right;2011
PRT;Portugal;parliament;2011-06-05;1.17;0.0;230.0;PCTP/MRPP;Comunista dos Trabalhadores Portugueses / Movimento Reorganizativo do Partido do Proletariado;Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat;1.3;63.0;702.0;405.0;858.0;281.0;;;;;;;non far-right;2011
PRT;Portugal;parliament;2011-06-05;1.08;0.0;230.0;PAN;Partido pelos Animais e pela Natureza;Party for Animals and Nature;2.5;63.0;702.0;405.0;858.0;1781.0;;;;;;;non far-right;2011
PRT;Portugal;parliament;2011-06-05;29.24;74.0;230.0;PS;Partido Socialista;Socialist Party;4.0492;63.0;702.0;405.0;858.0;725.0;;;;;;;non far-right;2011
PRT;Portugal;parliament;2011-06-05;40.31;108.0;230.0;PSD;Partido Social Democrata;Social Democratic Party;6.2949;63.0;702.0;405.0;858.0;1273.0;;;;;;;non far-right;2011
DNK;Denmark;parliament;2011-09-15;9.5;17.0;179.0;RV;Det Radikale Venstre;Danish Social Liberal Party;4.8736;21.0;722.0;174.0;71.0;211.0;;;;;;;non far-right;2011
DNK;Denmark;parliament;2011-09-15;9.2;16.0;179.0;SF;Socialistisk Folkeparti;Socialist Peoples Party;2.1347;21.0;722.0;174.0;71.0;1644.0;Socialistisk Folkeparti;SF;0.0;2100.0;2100.0;1644.0;non far-right;2011
DNK;Denmark;parliament;2011-09-15;26.7;47.0;179.0;V;Venstre;Liberal Party;7.292;21.0;722.0;174.0;71.0;1605.0;;;;;;;non far-right;2011
DNK;Denmark;parliament;2011-09-15;4.9;8.0;179.0;KF;Konservative;Conservatives;7.2186;21.0;722.0;174.0;71.0;590.0;;;;;;;non far-right;2011
DNK;Denmark;parliament;2011-09-15;6.7;12.0;179.0;En-O;Enhedslisten – De Rød-Grønne;Red-Green Alliance;0.8912;21.0;722.0;174.0;71.0;306.0;Enhedslisten – De Rød-Grønne;En-O;0.0;2100.0;2100.0;306.0;non far-right;2011
DNK;Denmark;parliament;2011-09-15;5.0;9.0;179.0;NLA;Ny-Liberal Alliance;New-Liberal Alliance;6.0;21.0;722.0;174.0;71.0;376.0;;;;;;;non far-right;2011
DNK;Denmark;parliament;2011-09-15;;1.0;179.0;IA;Inuit Ataqatigiit;Community of the People;1.3;21.0;722.0;174.0;71.0;1891.0;;;;;;;non far-right;2011
DNK;Denmark;parliament;2011-09-15;;1.0;179.0;Si;Siumut;Forward (Greenland);3.3;21.0;722.0;174.0;71.0;74.0;;;;;;;non far-right;2011
DNK;Denmark;parliament;2011-09-15;;1.0;179.0;Sbf;Sambandsflokkurin;Union Party (Faroe Islands);7.4;21.0;722.0;174.0;71.0;1892.0;;;;;;;non far-right;2011
DNK;Denmark;parliament;2011-09-15;;1.0;179.0;Jf;Javnaðarflokkurin;Social Democratic Party (Faroe Islands);3.3;21.0;722.0;174.0;71.0;1894.0;;;;;;;non far-right;2011
DNK;Denmark;parliament;2011-09-15;0.78;0.0;179.0;KrF;Kristeligt Folkeparti;Christian People's Party;5.6982;21.0;722.0;174.0;71.0;1331.0;;;;;;;non far-right;2011
DNK;Denmark;parliament;2011-09-15;24.8;44.0;179.0;Sd;Socialdemokraterne;Social Democrats;3.8011;21.0;722.0;174.0;71.0;1629.0;;;;;;;non far-right;2011
DNK;Denmark;parliament;2011-09-15;12.3;22.0;179.0;DF;Dansk Folkeparti;Danish People's Party;8.2269;21.0;722.0;174.0;71.0;1418.0;Dansk Folkeparti;DF;1.0;1900.0;2100.0;1418.0;far-right;2011
LVA;Latvia;parliament;2011-09-17;2.41;0.0;100.0;LPP/LC;Latvijas Pirmā partija / Latvijas Ceļš;Latvian First Party / Latvian Way Party;7.4;55.0;765.0;690.0;882.0;662.0;;;;;;;non far-right;2011
LVA;Latvia;parliament;2011-09-17;12.22;13.0;100.0;ZZS;Zaļo un Zemnieku savienība;Green and Farmers' Union;5.2632;55.0;765.0;690.0;882.0;466.0;;;;;;;non far-right;2011
LVA;Latvia;parliament;2011-09-17;13.88;14.0;100.0;NA/TB/LNNK;Nacionālā apvienība / Tēvzemei un Brīvībai / LNNK;National Alliance / For Fatherland and Freedom / LNNK;8.2588;55.0;765.0;690.0;882.0;521.0;Nacionālā Apvienība;;1.0;1900.0;2100.0;521.0;far-right;2011
LVA;Latvia;parliament;2011-09-17;18.83;20.0;100.0;V;Vienotība;Unity;7.4;55.0;765.0;690.0;882.0;1666.0;;;;;;;non far-right;2011
LVA;Latvia;parliament;2011-09-17;20.83;22.0;100.0;RP;Reformu partija;Reform Party;7.4;55.0;765.0;690.0;882.0;1942.0;Reformu partija;RP;0.0;2100.0;2100.0;1942.0;non far-right;2011
LVA;Latvia;parliament;2011-09-17;28.36;31.0;100.0;S;Saskaņas;Harmony;3.0;55.0;765.0;690.0;882.0;1100.0;;;;;;;non far-right;2011
POL;Poland;parliament;2011-10-09;10.02;40.0;460.0;RP;Twój Ruch (Palikota);Your (Palikot's) Movement;6.0;74.0;766.0;560.0;164.0;1945.0;;;;;;;non far-right;2011
POL;Poland;parliament;2011-10-09;39.18;207.0;460.0;PO;Platforma Obywatelska;Civic Platform;6.2355;74.0;766.0;560.0;164.0;512.0;;;;;;;non far-right;2011
POL;Poland;parliament;2011-10-09;1.06;0.0;460.0;UPR|KNP;Unia Polityki Realnej | Kongres Nowej Prawicy;Real Politics Union | Congress of the New Right;9.7368;74.0;766.0;560.0;164.0;1549.0;Unia Polityki Realnej;UPR;1.0;1900.0;2100.0;1549.0;far-right;2011
POL;Poland;parliament;2011-10-09;29.89;157.0;460.0;PiS;Prawo i Sprawiedliwość;Law and Justice;7.6997;74.0;766.0;560.0;164.0;528.0;Prawo i Sprawiedliwosc;PiS;1.0;2005.0;2100.0;528.0;far-right;2011
POL;Poland;parliament;2011-10-09;2.19;0.0;460.0;PjN;Polska jest Najważniejsza;Poland is the Most Important;7.4;74.0;766.0;560.0;164.0;1679.0;;;;;;;non far-right;2011
POL;Poland;parliament;2011-10-09;0.19;1.0;460.0;MN;Mniejszość niemiecka w Polsce;German minority;;74.0;766.0;560.0;164.0;900.0;;;;;;;non far-right;2011
POL;Poland;parliament;2011-10-09;8.24;27.0;460.0;SLD;Sojusz Lewicy Demokratycznej;Democratic Left Alliance;2.8299;74.0;766.0;560.0;164.0;629.0;;;;;;;non far-right;2011
POL;Poland;parliament;2011-10-09;8.36;28.0;460.0;PSL;Polskie Stronnictwo Ludowe;Polish People's Party;4.1856;74.0;766.0;560.0;164.0;664.0;;;;;;;non far-right;2011
CHE;Switzerland;parliament;2011-10-23;15.1;30.0;200.0;FDP-PRD;Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse;Radical Democratic Party;6.3249;40.0;779.0;310.0;903.0;26.0;;;;;;;non far-right;2011
CHE;Switzerland;parliament;2011-10-23;12.3;28.0;200.0;KK/CVP;Katholische Konservative / Christlichdemokratische Volkspartei – Conservateurs catholiques  /  Parti démocrate-chrétien;Catholic Conservative / Christian Democratic People's Party;4.7288;40.0;779.0;310.0;903.0;531.0;;;;;;;non far-right;2011
CHE;Switzerland;parliament;2011-10-23;26.56;54.0;200.0;SVP-UDC;Schweizerische Volkspartei – Union Démocratique du Centre;Swiss People's Party;7.3575;40.0;779.0;310.0;903.0;750.0;Schweizerische Volkspartei;SVP;1.0;1900.0;2100.0;750.0;far-right;2011
CHE;Switzerland;parliament;2011-10-23;5.38;12.0;200.0;GPL-PVL;Grünliberale Partei der Schweiz – Parti Vert-Libéral;Green Liberal Party;2.5;40.0;779.0;310.0;903.0;308.0;;;;;;;non far-right;2011
CHE;Switzerland;parliament;2011-10-23;5.42;9.0;200.0;BDP;Bürgerlich–Demokratische Partei (BDP) Graubünden;Conservative Democratic Party of Switzerland;7.4;40.0;779.0;310.0;903.0;1213.0;;;;;;;non far-right;2011
